Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp,Treatment,TwigCodeNoPatrol
KAK,B,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_1CN1_B_Blue,733.7911,57.43215,0.078267711,1CN1,KAK_Erythrospermum_candidum_1CN1_Blue
KAK,B,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_2CN1_B_Blue,681.76687,26.17848,0.038397994,2CN1,KAK_Erythrospermum_candidum_2CN1_Blue
KAK,B,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_3CN1_B_Blue,865.53078,39.57568,0.045724174,3CN1,KAK_Erythrospermum_candidum_3CN1_Blue
KAK,B,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_4CN1_B_Blue,990.8312,80.78922,0.081536815,4CN1,KAK_Erythrospermum_candidum_4CN1_Blue
KAK,B,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_5CN1_B_Blue,930.02578,67.33909,0.072405617,5CN1,KAK_Erythrospermum_candidum_5CN1_Blue
KAK,B,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_1CN1_B_Red,930.62965,64.73538,0.06956084,1CN1,KAK_Erythrospermum_candidum_1CN1_Red
KAK,B,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_2CN1_B_Red,711.69577,39.98124,0.056177431,2CN1,KAK_Erythrospermum_candidum_2CN1_Red
KAK,B,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_3CN1_B_Red,637.77945,33.48239,0.052498383,3CN1,KAK_Erythrospermum_candidum_3CN1_Red
KAK,B,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_4CN1_B_Red,708.26507,64.997,0.091769315,4CN1,KAK_Erythrospermum_candidum_4CN1_Red
KAK,B,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_5CN1_B_Red,869.68725,59.82768,0.068792178,5CN1,KAK_Erythrospermum_candidum_5CN1_Red
KAK,B,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_1CN1_B_White,1147.2558,68.76001,0.059934332,1CN1,KAK_Erythrospermum_candidum_1CN1_White
KAK,B,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_2CN1_B_White,732.36873,43.37233,0.059221985,2CN1,KAK_Erythrospermum_candidum_2CN1_White
KAK,B,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_3CN1_B_White,855.29789,39.29776,0.045946284,3CN1,KAK_Erythrospermum_candidum_3CN1_White
KAK,B,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_4CN1_B_White,853.967,69.6998,0.081618845,4CN1,KAK_Erythrospermum_candidum_4CN1_White
KAK,B,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_5CN1_B_White,1059.26452,64.75971,0.061136486,5CN1,KAK_Erythrospermum_candidum_5CN1_White
KAK,B,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_1CN1_B_Blue,340.13966,40.6873,0.119619394,1CN1,KAK_Ficus_erythrosperma_1CN1_Blue
KAK,B,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_2CN1_B_Blue,352.08592,36.47027,0.103583438,2CN1,KAK_Ficus_erythrosperma_2CN1_Blue
KAK,B,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_3CN1_B_Blue,300.43351,28.10801,0.093558172,3CN1,KAK_Ficus_erythrosperma_3CN1_Blue
KAK,B,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_4CN1_B_Blue,300.67187,34.51071,0.114778646,4CN1,KAK_Ficus_erythrosperma_4CN1_Blue
KAK,B,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_5CN1_B_Blue,455.43284,43.6785,0.095905469,5CN1,KAK_Ficus_erythrosperma_5CN1_Blue
KAK,B,1MO,Ficus_erythrosperma,SP8,Red,KAK_Ficus_erythrosperma_1CN1_B_Red,364.12621,33.65443,0.092425179,1CN1,KAK_Ficus_erythrosperma_1CN1_Red
KAK,B,1MO,Ficus_erythrosperma,SP8,Red,KAK_Ficus_erythrosperma_2CN1_B_Red,415.51582,28.97938,0.069743145,2CN1,KAK_Ficus_erythrosperma_2CN1_Red
KAK,B,1MO,Ficus_erythrosperma,SP8,Red,KAK_Ficus_erythrosperma_3CN1_B_Red,348.13372,24.03725,0.069046026,3CN1,KAK_Ficus_erythrosperma_3CN1_Red
KAK,B,1MO,Ficus_erythrosperma,SP8,Red,KAK_Ficus_erythrosperma_4CN1_B_Red,389.66016,28.3401,0.072730299,4CN1,KAK_Ficus_erythrosperma_4CN1_Red
KAK,B,1MO,Ficus_erythrosperma,SP8,Red,KAK_Ficus_erythrosperma_5CN1_B_Red,398.07949,34.21326,0.085945799,5CN1,KAK_Ficus_erythrosperma_5CN1_Red
KAK,B,1MO,Ficus_erythrosperma,SP8,White,KAK_Ficus_erythrosperma_1CN1_B_White,320.36677,26.20835,0.08180733,1CN1,KAK_Ficus_erythrosperma_1CN1_White
KAK,B,1MO,Ficus_erythrosperma,SP8,White,KAK_Ficus_erythrosperma_2CN1_B_White,387.14975,32.37533,0.083624825,2CN1,KAK_Ficus_erythrosperma_2CN1_White
KAK,B,1MO,Ficus_erythrosperma,SP8,White,KAK_Ficus_erythrosperma_3CN1_B_White,281.22636,27.10284,0.096373754,3CN1,KAK_Ficus_erythrosperma_3CN1_White
KAK,B,1MO,Ficus_erythrosperma,SP8,White,KAK_Ficus_erythrosperma_4CN1_B_White,359.84935,31.15498,0.086577842,4CN1,KAK_Ficus_erythrosperma_4CN1_White
KAK,B,1MO,Ficus_erythrosperma,SP8,White,KAK_Ficus_erythrosperma_5CN1_B_White,488.16807,40.6756,0.083322942,5CN1,KAK_Ficus_erythrosperma_5CN1_White
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Blue,KAK_Gymnacranthera_paniculata_1CN1_B_Blue,543.84153,51.16204,0.094075272,1CN1,KAK_Gymnacranthera_paniculata_1CN1_Blue
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Blue,KAK_Gymnacranthera_paniculata_2CN1_B_Blue,372.09408,31.61004,0.084951741,2CN1,KAK_Gymnacranthera_paniculata_2CN1_Blue
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Blue,KAK_Gymnacranthera_paniculata_3CN1_B_Blue,447.31026,36.76173,0.082183963,3CN1,KAK_Gymnacranthera_paniculata_3CN1_Blue
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Blue,KAK_Gymnacranthera_paniculata_4CN1_B_Blue,832.63425,79.39033,0.095348384,4CN1,KAK_Gymnacranthera_paniculata_4CN1_Blue
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Blue,KAK_Gymnacranthera_paniculata_5CN1_B_Blue,660.2148,75.14592,0.113820411,5CN1,KAK_Gymnacranthera_paniculata_5CN1_Blue
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Red,KAK_Gymnacranthera_paniculata_1CN1_B_Red,468.9575,55.53032,0.118412266,1CN1,KAK_Gymnacranthera_paniculata_1CN1_Red
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Red,KAK_Gymnacranthera_paniculata_2CN1_B_Red,442.51281,37.34915,0.084402415,2CN1,KAK_Gymnacranthera_paniculata_2CN1_Red
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Red,KAK_Gymnacranthera_paniculata_3CN1_B_Red,404.89344,43.31304,0.106973924,3CN1,KAK_Gymnacranthera_paniculata_3CN1_Red
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Red,KAK_Gymnacranthera_paniculata_4CN1_B_Red,834.86416,100.26209,0.120093896,4CN1,KAK_Gymnacranthera_paniculata_4CN1_Red
KAK,B,1MO,Gymnacranthera_paniculata,SP7,Red,KAK_Gymnacranthera_paniculata_5CN1_B_Red,766.75725,85.47212,0.111472203,5CN1,KAK_Gymnacranthera_paniculata_5CN1_Red
KAK,B,1MO,Gymnacranthera_paniculata,SP7,White,KAK_Gymnacranthera_paniculata_1CN1_B_White,537.05019,34.78524,0.06477093,1CN1,KAK_Gymnacranthera_paniculata_1CN1_White
KAK,B,1MO,Gymnacranthera_paniculata,SP7,White,KAK_Gymnacranthera_paniculata_2CN1_B_White,373.42064,36.89972,0.098815427,2CN1,KAK_Gymnacranthera_paniculata_2CN1_White
KAK,B,1MO,Gymnacranthera_paniculata,SP7,White,KAK_Gymnacranthera_paniculata_3CN1_B_White,383.02706,32.1065,0.083823059,3CN1,KAK_Gymnacranthera_paniculata_3CN1_White
KAK,B,1MO,Gymnacranthera_paniculata,SP7,White,KAK_Gymnacranthera_paniculata_4CN1_B_White,701.83872,68.07093,0.096989419,4CN1,KAK_Gymnacranthera_paniculata_4CN1_White
KAK,B,1MO,Gymnacranthera_paniculata,SP7,White,KAK_Gymnacranthera_paniculata_5CN1_B_White,601.01419,65.27813,0.108613292,5CN1,KAK_Gymnacranthera_paniculata_5CN1_White
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Blue,KAK_Pimelodendron_amboinicum_1CN1_B_Blue,1735.36236,31.26983,0.018019193,1CN1,KAK_Pimelodendron_amboinicum_1CN1_Blue
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Blue,KAK_Pimelodendron_amboinicum_2CN1_B_Blue,906.19704,38.36457,0.042335793,2CN1,KAK_Pimelodendron_amboinicum_2CN1_Blue
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Blue,KAK_Pimelodendron_amboinicum_3CN1_B_Blue,786.5975,18.38333,0.023370695,3CN1,KAK_Pimelodendron_amboinicum_3CN1_Blue
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Blue,KAK_Pimelodendron_amboinicum_4CN1_B_Blue,1197.86147,39.58679,0.033047887,4CN1,KAK_Pimelodendron_amboinicum_4CN1_Blue
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Blue,KAK_Pimelodendron_amboinicum_5CN1_B_Blue,843.14975,64.24329,0.076194401,5CN1,KAK_Pimelodendron_amboinicum_5CN1_Blue
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Red,KAK_Pimelodendron_amboinicum_1CN1_B_Red,1273.16424,37.66604,0.029584588,1CN1,KAK_Pimelodendron_amboinicum_1CN1_Red
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Red,KAK_Pimelodendron_amboinicum_2CN1_B_Red,1104.3238,65.50135,0.059313536,2CN1,KAK_Pimelodendron_amboinicum_2CN1_Red
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Red,KAK_Pimelodendron_amboinicum_3CN1_B_Red,544.26169,13.86933,0.025482833,3CN1,KAK_Pimelodendron_amboinicum_3CN1_Red
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Red,KAK_Pimelodendron_amboinicum_4CN1_B_Red,868.05244,31.46735,0.036250517,4CN1,KAK_Pimelodendron_amboinicum_4CN1_Red
KAK,B,1MO,Pimelodendron_amboinicum,SP2,Red,KAK_Pimelodendron_amboinicum_5CN1_B_Red,1369.14114,76.36588,0.055776485,5CN1,KAK_Pimelodendron_amboinicum_5CN1_Red
KAK,B,1MO,Pimelodendron_amboinicum,SP2,White,KAK_Pimelodendron_amboinicum_1CN1_B_White,1217.96296,33.71811,0.027684019,1CN1,KAK_Pimelodendron_amboinicum_1CN1_White
KAK,B,1MO,Pimelodendron_amboinicum,SP2,White,KAK_Pimelodendron_amboinicum_2CN1_B_White,845.98164,27.84966,0.032919934,2CN1,KAK_Pimelodendron_amboinicum_2CN1_White
KAK,B,1MO,Pimelodendron_amboinicum,SP2,White,KAK_Pimelodendron_amboinicum_3CN1_B_White,549.81465,16.03917,0.029171958,3CN1,KAK_Pimelodendron_amboinicum_3CN1_White
KAK,B,1MO,Pimelodendron_amboinicum,SP2,White,KAK_Pimelodendron_amboinicum_4CN1_B_White,1367.78289,35.84324,0.026205358,4CN1,KAK_Pimelodendron_amboinicum_4CN1_White
KAK,B,1MO,Pimelodendron_amboinicum,SP2,White,KAK_Pimelodendron_amboinicum_5CN1_B_White,1106.31713,56.39685,0.05097711,5CN1,KAK_Pimelodendron_amboinicum_5CN1_White
KAK,B,1MO,Pometia_pinnata,SP1,Blue,KAK_Pometia_pinnata_1CN1_B_Blue,290.76781,20.41329,0.07020478,1CN1,KAK_Pometia_pinnata_1CN1_Blue
KAK,B,1MO,Pometia_pinnata,SP1,Blue,KAK_Pometia_pinnata_2CN1_B_Blue,548.16606,24.34215,0.044406525,2CN1,KAK_Pometia_pinnata_2CN1_Blue
KAK,B,1MO,Pometia_pinnata,SP1,Blue,KAK_Pometia_pinnata_3CN1_B_Blue,1339.51618,47.43632,0.035413025,3CN1,KAK_Pometia_pinnata_3CN1_Blue
KAK,B,1MO,Pometia_pinnata,SP1,Blue,KAK_Pometia_pinnata_4CN1_B_Blue,277.59886,15.24339,0.054911573,4CN1,KAK_Pometia_pinnata_4CN1_Blue
KAK,B,1MO,Pometia_pinnata,SP1,Blue,KAK_Pometia_pinnata_5CN1_B_Blue,359.62056,25.46447,0.070809272,5CN1,KAK_Pometia_pinnata_5CN1_Blue
KAK,B,1MO,Pometia_pinnata,SP1,Red,KAK_Pometia_pinnata_1CN1_B_Red,288.71381,15.57392,0.053942414,1CN1,KAK_Pometia_pinnata_1CN1_Red
KAK,B,1MO,Pometia_pinnata,SP1,Red,KAK_Pometia_pinnata_2CN1_B_Red,480.77414,31.45197,0.06541943,2CN1,KAK_Pometia_pinnata_2CN1_Red
KAK,B,1MO,Pometia_pinnata,SP1,Red,KAK_Pometia_pinnata_3CN1_B_Red,1120.24176,38.76025,0.034599897,3CN1,KAK_Pometia_pinnata_3CN1_Red
KAK,B,1MO,Pometia_pinnata,SP1,Red,KAK_Pometia_pinnata_4CN1_B_Red,278.73805,17.95524,0.064416179,4CN1,KAK_Pometia_pinnata_4CN1_Red
KAK,B,1MO,Pometia_pinnata,SP1,Red,KAK_Pometia_pinnata_5CN1_B_Red,434.99338,34.56291,0.079456175,5CN1,KAK_Pometia_pinnata_5CN1_Red
KAK,B,1MO,Pometia_pinnata,SP1,White,KAK_Pometia_pinnata_1CN1_B_White,287.60751,17.23849,0.059937552,1CN1,KAK_Pometia_pinnata_1CN1_White
KAK,B,1MO,Pometia_pinnata,SP1,White,KAK_Pometia_pinnata_2CN1_B_White,586.40268,24.96756,0.0425775,2CN1,KAK_Pometia_pinnata_2CN1_White
KAK,B,1MO,Pometia_pinnata,SP1,White,KAK_Pometia_pinnata_3CN1_B_White,1042.9946,57.09882,0.054745077,3CN1,KAK_Pometia_pinnata_3CN1_White
KAK,B,1MO,Pometia_pinnata,SP1,White,KAK_Pometia_pinnata_4CN1_B_White,223.02367,19.50955,0.087477486,4CN1,KAK_Pometia_pinnata_4CN1_White
KAK,B,1MO,Pometia_pinnata,SP1,White,KAK_Pometia_pinnata_5CN1_B_White,715.71089,41.17942,0.057536389,5CN1,KAK_Pometia_pinnata_5CN1_White
KAK,C,1MO,Celtis_latifolia,SP6,Blue,KAK_Celtis_latifolia_1CN1_C_Blue,533.13886,35.41278,0.066423183,1CN1,KAK_Celtis_latifolia_1CN1_Blue
KAK,C,1MO,Celtis_latifolia,SP6,Blue,KAK_Celtis_latifolia_2CN1_C_Blue,539.09319,32.34023,0.059990055,2CN1,KAK_Celtis_latifolia_2CN1_Blue
KAK,C,1MO,Celtis_latifolia,SP6,Blue,KAK_Celtis_latifolia_3CN1_C_Blue,549.57088,35.39121,0.064397899,3CN1,KAK_Celtis_latifolia_3CN1_Blue
KAK,C,1MO,Celtis_latifolia,SP6,Blue,KAK_Celtis_latifolia_4CN1_C_Blue,636.46611,31.78289,0.0499365,4CN1,KAK_Celtis_latifolia_4CN1_Blue
KAK,C,1MO,Celtis_latifolia,SP6,Blue,KAK_Celtis_latifolia_5CN1_C_Blue,1130.50604,62.26052,0.055073142,5CN1,KAK_Celtis_latifolia_5CN1_Blue
KAK,C,1MO,Celtis_latifolia,SP6,Red,KAK_Celtis_latifolia_1CN1_C_Red,684.52373,30.84674,0.045063069,1CN1,KAK_Celtis_latifolia_1CN1_Red
KAK,C,1MO,Celtis_latifolia,SP6,Red,KAK_Celtis_latifolia_2CN1_C_Red,837.19126,43.97365,0.052525214,2CN1,KAK_Celtis_latifolia_2CN1_Red
KAK,C,1MO,Celtis_latifolia,SP6,Red,KAK_Celtis_latifolia_3CN1_C_Red,576.71478,30.74275,0.05330668,3CN1,KAK_Celtis_latifolia_3CN1_Red
KAK,C,1MO,Celtis_latifolia,SP6,Red,KAK_Celtis_latifolia_4CN1_C_Red,696.89694,32.11066,0.046076626,4CN1,KAK_Celtis_latifolia_4CN1_Red
KAK,C,1MO,Celtis_latifolia,SP6,Red,KAK_Celtis_latifolia_5CN1_C_Red,616.92888,37.06938,0.060086958,5CN1,KAK_Celtis_latifolia_5CN1_Red
KAK,C,1MO,Celtis_latifolia,SP6,White,KAK_Celtis_latifolia_1CN1_C_White,622.96029,33.71818,0.054125729,1CN1,KAK_Celtis_latifolia_1CN1_White
KAK,C,1MO,Celtis_latifolia,SP6,White,KAK_Celtis_latifolia_2CN1_C_White,607.25475,29.583,0.048715963,2CN1,KAK_Celtis_latifolia_2CN1_White
KAK,C,1MO,Celtis_latifolia,SP6,White,KAK_Celtis_latifolia_3CN1_C_White,735.14406,36.88367,0.05017203,3CN1,KAK_Celtis_latifolia_3CN1_White
KAK,C,1MO,Celtis_latifolia,SP6,White,KAK_Celtis_latifolia_4CN1_C_White,453.0677,25.07315,0.055340846,4CN1,KAK_Celtis_latifolia_4CN1_White
KAK,C,1MO,Celtis_latifolia,SP6,White,KAK_Celtis_latifolia_5CN1_C_White,799.51745,46.36845,0.057995545,5CN1,KAK_Celtis_latifolia_5CN1_White
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Blue,KAK_Chrysophyllum_roxburghii_1CN1_C_Blue,267.67315,7.87295,0.02941255,1CN1,KAK_Chrysophyllum_roxburghii_1CN1_Blue
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Blue,KAK_Chrysophyllum_roxburghii_2CN1_C_Blue,379.48747,14.70747,0.038756141,2CN1,KAK_Chrysophyllum_roxburghii_2CN1_Blue
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Blue,KAK_Chrysophyllum_roxburghii_3CN1_C_Blue,290.31088,9.22553,0.031778106,3CN1,KAK_Chrysophyllum_roxburghii_3CN1_Blue
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Blue,KAK_Chrysophyllum_roxburghii_4CN1_C_Blue,264.22914,11.09257,0.041980873,4CN1,KAK_Chrysophyllum_roxburghii_4CN1_Blue
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Blue,KAK_Chrysophyllum_roxburghii_5CN1_C_Blue,231.47761,8.40818,0.036323945,5CN1,KAK_Chrysophyllum_roxburghii_5CN1_Blue
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Red,KAK_Chrysophyllum_roxburghii_1CN1_C_Red,51.43632,1.12092,0.021792383,1CN1,KAK_Chrysophyllum_roxburghii_1CN1_Red
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Red,KAK_Chrysophyllum_roxburghii_2CN1_C_Red,366.46638,12.31528,0.033605484,2CN1,KAK_Chrysophyllum_roxburghii_2CN1_Red
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Red,KAK_Chrysophyllum_roxburghii_3CN1_C_Red,71.33362,2.10982,0.029576797,3CN1,KAK_Chrysophyllum_roxburghii_3CN1_Red
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Red,KAK_Chrysophyllum_roxburghii_4CN1_C_Red,285.69351,11.89063,0.041620231,4CN1,KAK_Chrysophyllum_roxburghii_4CN1_Red
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,Red,KAK_Chrysophyllum_roxburghii_5CN1_C_Red,177.83942,6.63355,0.037300785,5CN1,KAK_Chrysophyllum_roxburghii_5CN1_Red
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,White,KAK_Chrysophyllum_roxburghii_1CN1_C_White,297.83643,10.74372,0.036072552,1CN1,KAK_Chrysophyllum_roxburghii_1CN1_White
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,White,KAK_Chrysophyllum_roxburghii_2CN1_C_White,351.54212,14.25768,0.04055753,2CN1,KAK_Chrysophyllum_roxburghii_2CN1_White
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,White,KAK_Chrysophyllum_roxburghii_3CN1_C_White,240.55699,8.83886,0.03674331,3CN1,KAK_Chrysophyllum_roxburghii_3CN1_White
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,White,KAK_Chrysophyllum_roxburghii_4CN1_C_White,272.77817,10.85064,0.039778256,4CN1,KAK_Chrysophyllum_roxburghii_4CN1_White
KAK,C,1MO,Chrysophyllum_roxburghii,SP5,White,KAK_Chrysophyllum_roxburghii_5CN1_C_White,231.7352,8.7082,0.037578236,5CN1,KAK_Chrysophyllum_roxburghii_5CN1_White
KAK,C,1MO,Dysoxylum_arborescens,SP3,Blue,KAK_Dysoxylum_arborescens_1CN1_C_Blue,709.2114,61.90756,0.087290701,1CN1,KAK_Dysoxylum_arborescens_1CN1_Blue
KAK,C,1MO,Dysoxylum_arborescens,SP3,Blue,KAK_Dysoxylum_arborescens_2CN1_C_Blue,1075.06461,65.1853,0.060633844,2CN1,KAK_Dysoxylum_arborescens_2CN1_Blue
KAK,C,1MO,Dysoxylum_arborescens,SP3,Blue,KAK_Dysoxylum_arborescens_3CN1_C_Blue,771.5617,43.03291,0.055773777,3CN1,KAK_Dysoxylum_arborescens_3CN1_Blue
KAK,C,1MO,Dysoxylum_arborescens,SP3,Blue,KAK_Dysoxylum_arborescens_4CN1_C_Blue,964.82886,53.93208,0.055898079,4CN1,KAK_Dysoxylum_arborescens_4CN1_Blue
KAK,C,1MO,Dysoxylum_arborescens,SP3,Blue,KAK_Dysoxylum_arborescens_5CN1_C_Blue,1361.00366,82.05189,0.060287781,5CN1,KAK_Dysoxylum_arborescens_5CN1_Blue
KAK,C,1MO,Dysoxylum_arborescens,SP3,Red,KAK_Dysoxylum_arborescens_1CN1_C_Red,1017.8838,59.03271,0.05799553,1CN1,KAK_Dysoxylum_arborescens_1CN1_Red
KAK,C,1MO,Dysoxylum_arborescens,SP3,Red,KAK_Dysoxylum_arborescens_2CN1_C_Red,920.26862,42.33311,0.046000819,2CN1,KAK_Dysoxylum_arborescens_2CN1_Red
KAK,C,1MO,Dysoxylum_arborescens,SP3,Red,KAK_Dysoxylum_arborescens_3CN1_C_Red,918.9015,39.92185,0.04344519,3CN1,KAK_Dysoxylum_arborescens_3CN1_Red
KAK,C,1MO,Dysoxylum_arborescens,SP3,Red,KAK_Dysoxylum_arborescens_4CN1_C_Red,949.97386,47.83609,0.050355165,4CN1,KAK_Dysoxylum_arborescens_4CN1_Red
KAK,C,1MO,Dysoxylum_arborescens,SP3,Red,KAK_Dysoxylum_arborescens_5CN1_C_Red,815.55949,41.93612,0.051420063,5CN1,KAK_Dysoxylum_arborescens_5CN1_Red
KAK,C,1MO,Dysoxylum_arborescens,SP3,White,KAK_Dysoxylum_arborescens_1CN1_C_White,540.60645,50.08981,0.092654851,1CN1,KAK_Dysoxylum_arborescens_1CN1_White
KAK,C,1MO,Dysoxylum_arborescens,SP3,White,KAK_Dysoxylum_arborescens_2CN1_C_White,729.25487,36.00309,0.049369694,2CN1,KAK_Dysoxylum_arborescens_2CN1_White
KAK,C,1MO,Dysoxylum_arborescens,SP3,White,KAK_Dysoxylum_arborescens_3CN1_C_White,534.72336,23.85042,0.044603288,3CN1,KAK_Dysoxylum_arborescens_3CN1_White
KAK,C,1MO,Dysoxylum_arborescens,SP3,White,KAK_Dysoxylum_arborescens_4CN1_C_White,961.87105,43.85312,0.045591475,4CN1,KAK_Dysoxylum_arborescens_4CN1_White
KAK,C,1MO,Dysoxylum_arborescens,SP3,White,KAK_Dysoxylum_arborescens_5CN1_C_White,956.15077,51.46953,0.053829931,5CN1,KAK_Dysoxylum_arborescens_5CN1_White
KAK,C,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_1CN1_C_Blue,1076.94591,39.1735,0.036374622,1CN1,KAK_Erythrospermum_candidum_1CN1_Blue
KAK,C,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_2CN1_C_Blue,1015.74306,31.72507,0.031233361,2CN1,KAK_Erythrospermum_candidum_2CN1_Blue
KAK,C,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_3CN1_C_Blue,938.56629,35.63374,0.037966141,3CN1,KAK_Erythrospermum_candidum_3CN1_Blue
KAK,C,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_4CN1_C_Blue,1098.55836,31.87236,0.029012897,4CN1,KAK_Erythrospermum_candidum_4CN1_Blue
KAK,C,1MO,Erythrospermum_candidum,SP4,Blue,KAK_Erythrospermum_candidum_5CN1_C_Blue,1011.27903,31.85024,0.031495007,5CN1,KAK_Erythrospermum_candidum_5CN1_Blue
KAK,C,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_1CN1_C_Red,516.82411,16.96181,0.032819309,1CN1,KAK_Erythrospermum_candidum_1CN1_Red
KAK,C,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_2CN1_C_Red,1206.12801,39.5827,0.032817993,2CN1,KAK_Erythrospermum_candidum_2CN1_Red
KAK,C,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_3CN1_C_Red,687.78415,23.96407,0.034842428,3CN1,KAK_Erythrospermum_candidum_3CN1_Red
KAK,C,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_4CN1_C_Red,1125.05762,49.72408,0.044196919,4CN1,KAK_Erythrospermum_candidum_4CN1_Red
KAK,C,1MO,Erythrospermum_candidum,SP4,Red,KAK_Erythrospermum_candidum_5CN1_C_Red,786.05243,32.17131,0.04092769,5CN1,KAK_Erythrospermum_candidum_5CN1_Red
KAK,C,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_1CN1_C_White,671.48329,28.12475,0.041884512,1CN1,KAK_Erythrospermum_candidum_1CN1_White
KAK,C,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_2CN1_C_White,989.6139,34.50253,0.034864638,2CN1,KAK_Erythrospermum_candidum_2CN1_White
KAK,C,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_3CN1_C_White,544.49927,18.13158,0.033299549,3CN1,KAK_Erythrospermum_candidum_3CN1_White
KAK,C,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_4CN1_C_White,1507.40468,42.60138,0.028261409,4CN1,KAK_Erythrospermum_candidum_4CN1_White
KAK,C,1MO,Erythrospermum_candidum,SP4,White,KAK_Erythrospermum_candidum_5CN1_C_White,552.3508,21.8692,0.039592954,5CN1,KAK_Erythrospermum_candidum_5CN1_White
KAK,C,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_1CN1_C_Blue,272.10411,9.89404,0.03636123,1CN1,KAK_Ficus_erythrosperma_1CN1_Blue
KAK,C,1MO,Ficus_erythrosperma,SP8,Blue,KAK_Ficus_erythrosperma_2CN1_C_Blue,336.07303,12.42545,0.03697247,2CN1,KAK_Ficus_erythrosperma_2CN1_Blue
